condition,wandb_id,mode,dataset,level,behaviour,n_clips,episode_reward_mean,lifespan_s_mean,reward_per_step_mean,survived_mean,err_root_pos_m_mean,err_root_angular_deg_mean,err_joint_l2_mean,err_joint_vel_l2_mean,err_body_total_m_mean,err_body_end_eff_m_mean,rtps_root_pos_mean,rtps_root_quat_mean,rtps_joints_mean,rtps_joints_vel_mean,rtps_bodies_pos_mean,rtps_end_eff_mean,rtps_torso_z_range_mean,rtps_control_cost_mean,rtps_control_diff_cost_mean,rtps_energy_cost_mean,episode_reward_median,episode_reward_sd,episode_reward_sem,hazard_rate,frac_root_too_far,frac_root_too_rotated,frac_pose_error,frac_nan_termination,frac_survived
torque_delay10,yki9qy8j,torque,old_eval,behaviour,Walk,33,1782.528449,4.267273,4.068476,0.787879,0.012705,4.563062,1.345517,43.48878,0.082053,0.040303,0.917632,0.957372,0.632451,0.0,0.0,0.617668,1.003328,-0.026739,-0.014589,-0.018646,2052.903076,634.21576,110.402793,0.049709,0.151515,0.060606,0.0,0.0,0.787879
torque_delay10,yki9qy8j,torque,old_eval,coarse,groom,64,1954.843792,4.640156,4.165252,0.921875,0.010005,3.57504,1.431109,32.059502,0.063043,0.031267,0.949488,0.976642,0.596183,0.0,0.0,0.669898,1.002645,-0.011811,-0.010129,-0.007665,2062.736694,435.360217,54.420027,0.016837,0.046875,0.03125,0.0,0.0,0.921875
torque_delay10,yki9qy8j,torque,old_eval,coarse,locomote,70,1515.596359,3.748857,3.840882,0.628571,0.017724,6.305846,1.389607,47.451429,0.113311,0.056978,0.856786,0.924661,0.616304,0.0,0.0,0.514785,1.001018,-0.030913,-0.016863,-0.024894,1977.664551,776.259731,92.780784,0.099078,0.285714,0.085714,0.0,0.0,0.628571
torque_delay10,yki9qy8j,torque,old_eval,coarse,rear,35,1636.26844,4.160286,3.88365,0.685714,0.014548,5.004516,1.551217,34.262212,0.089728,0.045906,0.900961,0.94801,0.54698,0.0,0.0,0.536215,1.002916,-0.021868,-0.013774,-0.01579,1840.89978,539.243377,91.148767,0.075544,0.314286,0.0,0.0,0.0,0.685714
torque_delay10,yki9qy8j,torque,train,all,all,673,1820.121358,4.439985,4.032956,0.817236,0.01257,4.570433,1.428409,38.283274,0.081317,0.040825,0.91868,0.955582,0.598154,0.0,0.0,0.608357,1.001361,-0.021014,-0.013168,-0.014997,2028.111328,525.059775,20.239567,0.041163,0.147103,0.035661,0.0,0.0,0.817236
torque_delay10,yki9qy8j,torque,train,behaviour,FaceGroom,109,2069.58522,4.818991,4.278333,0.972477,0.008941,3.051445,1.354507,31.061639,0.055601,0.026918,0.961303,0.980149,0.627592,0.0,0.0,0.733642,1.001167,-0.010173,-0.009456,-0.005892,2123.961914,265.864682,25.465218,0.005711,0.018349,0.009174,0.0,0.0,0.972477
torque_delay10,yki9qy8j,torque,train,behaviour,FastWalk,152,1635.648453,4.104342,3.871155,0.684211,0.01554,5.831081,1.424322,52.072231,0.101898,0.051132,0.883461,0.93433,0.600782,0.0,0.0,0.529299,1.001726,-0.033429,-0.018049,-0.026963,1967.69751,631.027619,51.183099,0.07694,0.243421,0.072368,0.0,0.0,0.684211
torque_delay10,yki9qy8j,torque,train,behaviour,LGroom,65,1919.815769,4.649385,4.051046,0.907692,0.012409,5.074697,1.425631,37.18961,0.078181,0.040404,0.920728,0.945823,0.598718,0.0,0.0,0.617525,1.002332,-0.013587,-0.010491,-0.010001,2050.685547,457.625233,56.761424,0.019854,0.046154,0.046154,0.0,0.0,0.907692
torque_delay10,yki9qy8j,torque,train,behaviour,RGroom,76,2022.079856,4.8425,4.170777,0.986842,0.008442,3.018965,1.430258,30.519624,0.059802,0.030616,0.968336,0.986596,0.595349,0.0,0.0,0.645637,1.002121,-0.011129,-0.009515,-0.006617,2052.660767,202.720806,23.253671,0.002717,0.013158,0.0,0.0,0.0,0.986842
torque_delay10,yki9qy8j,torque,train,behaviour,Rear,130,1575.68569,4.073,3.824287,0.669231,0.016281,5.556097,1.552549,32.260578,0.100469,0.051859,0.876469,0.93777,0.548441,0.0,0.0,0.510891,1.000828,-0.021377,-0.01364,-0.015095,1905.226562,572.783362,50.236424,0.08121,0.3,0.030769,0.0,0.0,0.669231
torque_delay10,yki9qy8j,torque,train,behaviour,Walk,141,1896.688555,4.533688,4.127454,0.843972,0.011052,4.080713,1.375773,39.24294,0.074397,0.035988,0.934905,0.963707,0.619652,0.0,0.0,0.662275,1.000751,-0.024428,-0.013544,-0.015864,2059.682861,495.677468,41.743573,0.034415,0.120567,0.035461,0.0,0.0,0.843972
torque_delay10,yki9qy8j,torque,train,coarse,groom,250,2016.203532,4.78204,4.186541,0.96,0.009691,3.567617,1.396028,32.490139,0.062749,0.031549,0.952891,0.973184,0.610283,0.0,0.0,0.676698,1.00176,-0.011351,-0.009743,-0.007181,2083.010376,317.090877,20.054588,0.008365,0.024,0.016,0.0,0.0,0.96
torque_delay10,yki9qy8j,torque,train,coarse,locomote,293,1761.268434,4.310956,3.994493,0.761092,0.01338,4.988753,1.400959,45.898408,0.088664,0.043844,0.908217,0.948467,0.609863,0.0,0.0,0.593291,1.001256,-0.029097,-0.015881,-0.021622,2020.307861,583.768453,34.104117,0.055419,0.1843,0.054608,0.0,0.0,0.761092
torque_delay10,yki9qy8j,torque,train,coarse,rear,130,1575.68569,4.073,3.824287,0.669231,0.016281,5.556097,1.552549,32.260578,0.100469,0.051859,0.876469,0.93777,0.548441,0.0,0.0,0.510891,1.000828,-0.021377,-0.01364,-0.015095,1905.226562,572.783362,50.236424,0.08121,0.3,0.030769,0.0,0.0,0.669231
torque_delay10_aug11,vo7jiiwr,torque,new_eval,all,all,32,5360.91219,13.120312,3.958035,0.0625,0.012825,7.142798,1.355466,14.609648,0.08581,0.043663,0.911737,0.90004,0.627103,0.0,0.0,0.579518,0.988098,-0.021227,-0.012969,-0.014264,5546.698975,3861.306112,682.588934,0.071454,0.375,0.5,0.0,0.0,0.0625
torque_delay10_aug11,vo7jiiwr,torque,new_eval,behaviour,Amble,8,5248.598419,13.02,3.838497,0.0,0.01481,10.136146,1.383142,15.71617,0.101488,0.050437,0.878369,0.83913,0.616092,0.0,0.0,0.562155,0.983284,-0.018411,-0.011492,-0.010631,4763.415649,4070.027687,1438.972089,0.076805,0.375,0.5,0.0,0.0,0.0
torque_delay10_aug11,vo7jiiwr,torque,new_eval,behaviour,ProneSlow,1,5879.382324,14.33,4.102849,0.0,0.008708,6.250574,1.332402,13.858116,0.065772,0.033124,0.958342,0.91504,0.63588,0.0,0.0,0.646457,0.996511,-0.021879,-0.012946,-0.01455,5879.382324,,,0.069784,0.0,1.0,0.0,0.0,0.0
torque_delay10_aug11,vo7jiiwr,torque,new_eval,behaviour,ProneSniff,18,5551.309745,13.461667,4.023927,0.055556,0.012316,6.145729,1.321023,13.439745,0.078715,0.040397,0.921657,0.918687,0.641118,0.0,0.0,0.595339,0.991926,-0.019964,-0.012216,-0.012618,5546.698975,3888.991962,916.644196,0.070158,0.444444,0.5,0.0,0.0,0.055556
torque_delay10_aug11,vo7jiiwr,torque,new_eval,behaviour,RearHigh,3,1810.486715,4.593333,3.765372,0.0,0.015738,8.094579,1.337943,19.827601,0.111861,0.058241,0.882222,0.896364,0.636389,0.0,0.0,0.446138,1.000075,-0.037175,-0.022488,-0.036153,1103.332764,1578.474611,911.332742,0.217707,0.333333,0.333333,0.0,0.0,0.0
torque_delay10_aug11,vo7jiiwr,torque,new_eval,behaviour,Walk,2,9162.992432,22.635,4.059754,0.5,0.007157,3.161466,1.592564,13.261521,0.057896,0.029364,0.976899,0.973866,0.526692,0.0,0.0,0.673187,0.950728,-0.019611,-0.011384,-0.010625,9162.992432,4049.488324,2863.420654,0.02209,0.0,0.5,0.0,0.0,0.5
torque_delay10_aug11,vo7jiiwr,torque,new_eval,coarse,locomote,10,6031.477222,14.943,3.882748,0.1,0.013279,8.74121,1.425026,15.22524,0.09277,0.046222,0.898075,0.866077,0.598212,0.0,0.0,0.584361,0.976772,-0.018651,-0.01147,-0.01063,6810.251709,4174.927838,1320.228104,0.060229,0.3,0.5,0.0,0.0,0.1
torque_delay10_aug11,vo7jiiwr,torque,new_eval,coarse,rear,3,1810.486715,4.593333,3.765372,0.0,0.015738,8.094579,1.337943,19.827601,0.111861,0.058241,0.882222,0.896364,0.636389,0.0,0.0,0.446138,1.000075,-0.037175,-0.022488,-0.036153,1103.332764,1578.474611,911.332742,0.217707,0.333333,0.333333,0.0,0.0,0.0
torque_delay10_aug11,vo7jiiwr,torque,new_eval,coarse,still,19,5568.576722,13.507368,4.02808,0.052632,0.012126,6.151247,1.321622,13.461764,0.078034,0.040014,0.923587,0.918495,0.640842,0.0,0.0,0.598029,0.992167,-0.020065,-0.012254,-0.01272,5598.460938,3780.170198,867.23052,0.070137,0.421053,0.526316,0.0,0.0,0.052632
torque_delay10_aug11,vo7jiiwr,torque,old_eval,all,all,169,1768.38878,4.333728,3.982984,0.786982,0.013273,5.043189,1.43891,38.748356,0.086832,0.043263,0.90825,0.946514,0.593994,0.0,0.0,0.582711,1.001617,-0.020741,-0.012839,-0.016522,2016.184448,576.169142,44.320703,0.049153,0.171598,0.04142,0.0,0.0,0.786982
torque_delay10_aug11,vo7jiiwr,torque,old_eval,behaviour,FaceGroom,27,1983.52747,4.645926,4.226229,0.851852,0.008851,3.273087,1.37872,32.1597,0.059583,0.028623,0.957486,0.978112,0.617496,0.0,0.0,0.700164,1.002916,-0.01132,-0.009669,-0.008956,2080.042969,399.809506,76.943375,0.031888,0.037037,0.111111,0.0,0.0,0.851852
torque_delay10_aug11,vo7jiiwr,torque,old_eval,behaviour,FastWalk,37,1407.918268,3.633243,3.637121,0.594595,0.020898,8.08108,1.461957,51.120045,0.136656,0.069232,0.816823,0.888771,0.587774,0.0,0.0,0.425839,1.003065,-0.03432,-0.017918,-0.032914,1871.244385,782.79869,128.691312,0.111582,0.378378,0.027027,0.0,0.0,0.594595
torque_delay10_aug11,vo7jiiwr,torque,old_eval,behaviour,LGroom,17,1966.017061,4.782353,4.09807,0.941176,0.009641,4.351734,1.437938,33.654681,0.068927,0.034844,0.95202,0.956523,0.593904,0.0,0.0,0.63062,0.993945,-0.011121,-0.009957,-0.007865,2033.859253,265.699718,64.441647,0.0123,0.058824,0.0,0.0,0.0,0.941176
torque_delay10_aug11,vo7jiiwr,torque,old_eval,behaviour,RGroom,20,1937.071892,4.625,4.155899,0.9,0.009093,3.587848,1.412882,32.237324,0.066211,0.032736,0.957264,0.975477,0.603366,0.0,0.0,0.651588,1.000813,-0.013452,-0.010165,-0.008993,2065.678101,439.173394,98.202156,0.021622,0.1,0.0,0.0,0.0,0.9
torque_delay10_aug11,vo7jiiwr,torque,old_eval,behaviour,Rear,35,1740.859916,4.416857,3.911666,0.742857,0.014054,4.476253,1.571608,33.810054,0.08948,0.044717,0.903394,0.959444,0.538226,0.0,0.0,0.551716,1.002435,-0.018842,-0.011881,-0.012826,1962.456299,428.786658,72.478174,0.058219,0.228571,0.028571,0.0,0.0,0.742857
torque_delay10_aug11,vo7jiiwr,torque,old_eval,behaviour,Walk,33,1821.686707,4.367879,4.083307,0.848485,0.011921,4.924861,1.337853,42.075473,0.072177,0.035297,0.923371,0.94898,0.635252,0.0,0.0,0.628948,1.002502,-0.024613,-0.013858,-0.017274,2058.990234,588.938788,102.521084,0.034688,0.090909,0.060606,0.0,0.0,0.848485
torque_delay10_aug11,vo7jiiwr,torque,old_eval,coarse,groom,64,1964.358899,4.675625,4.170208,0.890625,0.009136,3.657966,1.405125,32.581062,0.064136,0.031561,0.955964,0.971554,0.606814,0.0,0.0,0.666511,0.999876,-0.011934,-0.009901,-0.008678,2063.082031,377.439816,47.179977,0.023393,0.0625,0.046875,0.0,0.0,0.890625
torque_delay10_aug11,vo7jiiwr,torque,old_eval,coarse,locomote,70,1602.980532,3.979571,3.847465,0.714286,0.016666,6.593148,1.403451,46.856175,0.106259,0.053234,0.867053,0.917155,0.610157,0.0,0.0,0.52159,1.0028,-0.029744,-0.016004,-0.025541,2000.51355,723.771459,86.507235,0.071795,0.242857,0.042857,0.0,0.0,0.714286
torque_delay10_aug11,vo7jiiwr,torque,old_eval,coarse,rear,35,1740.859916,4.416857,3.911666,0.742857,0.014054,4.476253,1.571608,33.810054,0.08948,0.044717,0.903394,0.959444,0.538226,0.0,0.0,0.551716,1.002435,-0.018842,-0.011881,-0.012826,1962.456299,428.786658,72.478174,0.058219,0.228571,0.028571,0.0,0.0,0.742857
torque_delay10_aug11,vo7jiiwr,torque,train,all,all,673,1868.736376,4.556003,4.049402,0.855869,0.011986,4.263842,1.4231,37.926132,0.079539,0.039507,0.92356,0.960671,0.60003,0.0,0.0,0.612297,1.000525,-0.020374,-0.012504,-0.014801,2032.445312,459.878404,17.72701,0.031635,0.117385,0.02526,0.0,0.0,0.855869
torque_delay10_aug11,vo7jiiwr,torque,train,behaviour,FaceGroom,109,2086.520081,4.854495,4.290857,0.990826,0.008137,2.776387,1.349905,31.004934,0.055111,0.026204,0.967469,0.984117,0.629465,0.0,0.0,0.73335,1.001756,-0.010153,-0.009102,-0.006045,2122.449463,208.010697,19.923811,0.00189,0.0,0.009174,0.0,0.0,0.990826
torque_delay10_aug11,vo7jiiwr,torque,train,behaviour,FastWalk,152,1711.484753,4.283092,3.902687,0.75,0.014717,5.312657,1.413589,51.90567,0.09527,0.04789,0.892934,0.945157,0.604546,0.0,0.0,0.539115,0.999354,-0.03306,-0.017186,-0.028173,1977.757812,571.848813,46.383064,0.058369,0.217105,0.026316,0.0,0.0,0.75
torque_delay10_aug11,vo7jiiwr,torque,train,behaviour,LGroom,65,1941.564659,4.674462,4.09956,0.923077,0.011293,4.518872,1.369863,36.610592,0.072154,0.036122,0.932379,0.957205,0.620897,0.0,0.0,0.625363,0.997441,-0.013264,-0.010673,-0.009789,2051.393555,430.459669,53.391951,0.016456,0.030769,0.046154,0.0,0.0,0.923077
torque_delay10_aug11,vo7jiiwr,torque,train,behaviour,RGroom,76,1994.693106,4.797368,4.150159,0.947368,0.00873,3.295741,1.435602,30.729115,0.062883,0.031518,0.96108,0.97593,0.593832,0.0,0.0,0.646981,1.000713,-0.011975,-0.009507,-0.006895,2041.510132,257.715313,29.561974,0.010971,0.026316,0.026316,0.0,0.0,0.947368
torque_delay10_aug11,vo7jiiwr,torque,train,behaviour,Rear,130,1678.534952,4.318615,3.842632,0.746154,0.016192,5.09037,1.550273,30.89813,0.102325,0.05189,0.875661,0.947393,0.548991,0.0,0.0,0.513279,1.00083,-0.018961,-0.011855,-0.012706,1918.885681,494.893218,43.405007,0.05878,0.230769,0.023077,0.0,0.0,0.746154
torque_delay10_aug11,vo7jiiwr,torque,train,behaviour,Walk,141,1943.796361,4.653617,4.134114,0.886525,0.010216,3.925279,1.390489,39.171838,0.07284,0.035204,0.942503,0.964884,0.613184,0.0,0.0,0.664183,1.001876,-0.023709,-0.013147,-0.01566,2065.156738,411.071909,34.6185,0.024384,0.085106,0.028369,0.0,0.0,0.886525
torque_delay10_aug11,vo7jiiwr,torque,train,coarse,groom,250,2020.916271,4.79032,4.198348,0.96,0.009138,3.387317,1.381146,32.378556,0.061905,0.030398,0.956403,0.974631,0.616405,0.0,0.0,0.679017,1.000317,-0.011516,-0.009633,-0.007277,2086.92041,300.226565,18.987995,0.00835,0.016,0.024,0.0,0.0,0.96
torque_delay10_aug11,vo7jiiwr,torque,train,coarse,locomote,293,1823.279759,4.461399,4.014057,0.8157,0.012551,4.645011,1.402473,45.777785,0.084476,0.041785,0.916788,0.95465,0.608703,0.0,0.0,0.599301,1.000567,-0.02856,-0.015242,-0.022151,2017.642334,513.460997,29.996712,0.04131,0.153584,0.027304,0.0,0.0,0.8157
torque_delay10_aug11,vo7jiiwr,torque,train,coarse,rear,130,1678.534952,4.318615,3.842632,0.746154,0.016192,5.09037,1.550273,30.89813,0.102325,0.05189,0.875661,0.947393,0.548991,0.0,0.0,0.513279,1.00083,-0.018961,-0.011855,-0.012706,1918.885681,494.893218,43.405007,0.05878,0.230769,0.023077,0.0,0.0,0.746154
torque_intact,594219y6,torque,new_eval,all,all,32,10908.552908,25.461875,4.276771,0.6875,0.00727,3.859207,1.281617,12.596965,0.052962,0.026383,0.964842,0.970731,0.659162,0.0,0.0,0.740263,0.978717,-0.02054,-0.009054,-0.007349,12789.325684,3712.299323,656.248006,0.012273,0.21875,0.09375,0.0,0.0,0.6875
torque_intact,594219y6,torque,new_eval,behaviour,Amble,8,12361.45105,28.81875,4.283226,0.75,0.007637,4.310452,1.306891,14.388596,0.057715,0.028634,0.958934,0.959966,0.647357,0.0,0.0,0.7492,1.0003,-0.018878,-0.007518,-0.006136,12931.516602,1159.649007,409.997838,0.008675,0.125,0.125,0.0,0.0,0.75
torque_intact,594219y6,torque,new_eval,behaviour,ProneSlow,1,12482.321289,29.89,4.176086,1.0,0.004635,2.220605,1.340743,9.73434,0.04203,0.021575,0.989919,0.99344,0.631904,0.0,0.0,0.792856,0.797926,-0.017136,-0.007447,-0.005377,12482.321289,,,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,new_eval,behaviour,ProneSniff,18,10634.924723,24.669444,4.297744,0.666667,0.007304,3.829481,1.276097,11.709266,0.051014,0.025236,0.964419,0.971349,0.662603,0.0,0.0,0.744496,0.991867,-0.020605,-0.008985,-0.0074,12789.325684,4054.95743,955.762632,0.013512,0.222222,0.111111,0.0,0.0,0.666667
torque_intact,594219y6,torque,new_eval,behaviour,RearHigh,3,7246.001689,16.836667,4.282529,0.333333,0.008269,4.014671,1.163603,15.354009,0.058049,0.029151,0.959812,0.976917,0.707745,0.0,0.0,0.690911,1.001864,-0.02751,-0.015039,-0.012169,7952.951172,6025.403277,3478.768204,0.039596,0.666667,0.0,0.0,0.0,0.333333
torque_intact,594219y6,torque,new_eval,behaviour,Walk,2,12266.556641,29.89,4.1039,1.0,0.005312,2.90786,1.377663,10.715478,0.049316,0.025949,0.987277,0.987596,0.616166,0.0,0.0,0.71416,0.829709,-0.017854,-0.007648,-0.005503,12266.556641,1011.524537,715.255859,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,new_eval,coarse,locomote,10,12342.472168,29.033,4.247361,0.8,0.007172,4.029934,1.321045,13.653972,0.056035,0.028097,0.964603,0.965492,0.641119,0.0,0.0,0.742192,0.966182,-0.018674,-0.007544,-0.006009,12931.516602,1077.604883,340.768585,0.006889,0.1,0.1,0.0,0.0,0.8
torque_intact,594219y6,torque,new_eval,coarse,rear,3,7246.001689,16.836667,4.282529,0.333333,0.008269,4.014671,1.163603,15.354009,0.058049,0.029151,0.959812,0.976917,0.707745,0.0,0.0,0.690911,1.001864,-0.02751,-0.015039,-0.012169,7952.951172,6025.403277,3478.768204,0.039596,0.666667,0.0,0.0,0.0,0.333333
torque_intact,594219y6,torque,new_eval,coarse,still,19,10732.156122,24.944211,4.291341,0.684211,0.007163,3.744803,1.2795,11.605323,0.050541,0.025043,0.965762,0.972511,0.660987,0.0,0.0,0.747041,0.981659,-0.020422,-0.008904,-0.007293,12782.685547,3963.435694,909.274508,0.01266,0.210526,0.105263,0.0,0.0,0.684211
torque_intact,594219y6,torque,old_eval,all,all,169,2162.235072,4.88716,4.424145,0.994083,0.006382,2.702475,1.227802,37.465804,0.042518,0.020494,0.981199,0.989949,0.679562,0.0,0.0,0.811897,1.001962,-0.020238,-0.009591,-0.010595,2175.348633,65.406558,5.031274,0.001211,0.005917,0.0,0.0,0.0,0.994083
torque_intact,594219y6,torque,old_eval,behaviour,FaceGroom,27,2190.582113,4.89,4.479718,1.0,0.006001,2.460841,1.279901,31.051791,0.035523,0.017197,0.985891,0.993022,0.657531,0.0,0.0,0.863049,1.002045,-0.010196,-0.006441,-0.005183,2189.849609,41.784981,8.041523,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,behaviour,FastWalk,37,2150.066327,4.89,4.396864,1.0,0.006986,2.931867,1.142108,49.767716,0.048262,0.022631,0.974547,0.986238,0.715831,0.0,0.0,0.782712,1.002045,-0.032534,-0.013803,-0.018172,2158.264404,66.990123,11.013108,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,behaviour,LGroom,17,2137.984203,4.89,4.372156,1.0,0.006848,2.774432,1.304671,32.632333,0.045259,0.022391,0.979935,0.990053,0.647444,0.0,0.0,0.777704,1.002045,-0.012012,-0.007093,-0.005921,2131.331299,80.817959,19.601234,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,behaviour,RGroom,20,2163.034521,4.89,4.423383,1.0,0.006046,2.639576,1.286254,30.415816,0.041429,0.02025,0.985322,0.991455,0.655099,0.0,0.0,0.81481,1.002045,-0.012278,-0.007422,-0.005647,2159.812622,35.026417,7.832145,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,behaviour,Rear,35,2127.116316,4.876286,4.361501,0.971429,0.00675,2.92476,1.304208,33.016301,0.043095,0.022117,0.979953,0.988191,0.647533,0.0,0.0,0.783311,1.002051,-0.019071,-0.009507,-0.01096,2131.855713,70.413516,11.902057,0.005859,0.028571,0.0,0.0,0.0,0.971429
torque_intact,594219y6,torque,old_eval,behaviour,Walk,33,2201.941306,4.89,4.502947,1.0,0.005591,2.408272,1.125193,40.402438,0.040438,0.018242,0.984292,0.992494,0.722267,0.0,0.0,0.848934,1.001611,-0.02497,-0.010134,-0.011547,2208.262207,50.924847,8.864878,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,coarse,groom,64,2168.002171,4.89,4.433542,1.0,0.00624,2.599993,1.288466,31.27288,0.039955,0.019531,0.984132,0.991744,0.654091,0.0,0.0,0.825305,1.002045,-0.011329,-0.006921,-0.005524,2175.115723,56.735024,7.091878,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,coarse,locomote,70,2174.521674,4.89,4.446875,1.0,0.006328,2.685029,1.134134,45.352656,0.044573,0.020562,0.979141,0.989187,0.718865,0.0,0.0,0.813931,1.00184,-0.028968,-0.012074,-0.015049,2188.703735,64.995228,7.768416,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,old_eval,coarse,rear,35,2127.116316,4.876286,4.361501,0.971429,0.00675,2.92476,1.304208,33.016301,0.043095,0.022117,0.979953,0.988191,0.647533,0.0,0.0,0.783311,1.002051,-0.019071,-0.009507,-0.01096,2131.855713,70.413516,11.902057,0.005859,0.028571,0.0,0.0,0.0,0.971429
torque_intact,594219y6,torque,train,all,all,673,2178.89031,4.87792,4.463223,0.995542,0.006118,2.525554,1.196519,36.749715,0.040081,0.018981,0.983185,0.991089,0.692547,0.0,0.0,0.834111,1.002075,-0.020097,-0.009426,-0.01026,2188.754639,119.64823,4.6121,0.000914,0.004458,0.0,0.0,0.0,0.995542
torque_intact,594219y6,torque,train,behaviour,FaceGroom,109,2210.105698,4.89,4.519644,1.0,0.006022,2.248411,1.211765,30.481995,0.033765,0.01635,0.985968,0.994392,0.685796,0.0,0.0,0.873347,1.002045,-0.010416,-0.006533,-0.004956,2214.985352,51.436483,4.926722,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,train,behaviour,FastWalk,152,2169.965638,4.862434,4.453465,0.993421,0.00645,2.656163,1.125446,49.817899,0.043769,0.01991,0.978996,0.9893,0.722751,0.0,0.0,0.823189,1.002126,-0.03196,-0.013328,-0.017609,2191.525391,168.507375,13.667753,0.001353,0.006579,0.0,0.0,0.0,0.993421
torque_intact,594219y6,torque,train,behaviour,LGroom,65,2161.779618,4.89,4.420817,1.0,0.006322,2.642361,1.251848,35.693268,0.041998,0.020882,0.983158,0.990994,0.669102,0.0,0.0,0.803132,1.002045,-0.013181,-0.007522,-0.00691,2163.172607,50.914307,6.315143,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,train,behaviour,RGroom,76,2179.237223,4.89,4.456518,1.0,0.006125,2.392734,1.2681,30.137657,0.03904,0.018643,0.984619,0.992829,0.662019,0.0,0.0,0.839093,1.002045,-0.011202,-0.007434,-0.005451,2179.979126,53.687036,6.158325,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,train,behaviour,Rear,130,2128.415505,4.860231,4.371913,0.992308,0.006881,3.012207,1.277552,30.254482,0.043526,0.022377,0.978839,0.985947,0.658944,0.0,0.0,0.784981,1.002105,-0.019166,-0.009253,-0.010483,2144.261597,168.011816,14.735611,0.001583,0.007692,0.0,0.0,0.0,0.992308
torque_intact,594219y6,torque,train,behaviour,Walk,141,2218.618164,4.889504,4.537476,0.992908,0.005035,2.168057,1.12255,37.546761,0.037491,0.01619,0.988798,0.99431,0.723447,0.0,0.0,0.872445,1.002045,-0.023631,-0.009569,-0.010369,2219.17334,48.713729,4.102436,0.00145,0.007092,0.0,0.0,0.0,0.992908
torque_intact,594219y6,torque,train,coarse,groom,250,2188.156901,4.89,4.474758,1.0,0.006131,2.394712,1.239313,31.732248,0.037509,0.018225,0.984827,0.993033,0.674228,0.0,0.0,0.844678,1.002045,-0.011374,-0.007064,-0.005614,2191.042847,55.666681,3.52067,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,594219y6,torque,train,coarse,locomote,293,2193.378628,4.875461,4.493893,0.993174,0.005769,2.421272,1.124052,43.912676,0.040748,0.01812,0.983713,0.991711,0.723086,0.0,0.0,0.846892,1.002087,-0.027952,-0.011519,-0.014125,2205.408447,128.11826,7.484749,0.0014,0.006826,0.0,0.0,0.0,0.993174
torque_intact,594219y6,torque,train,coarse,rear,130,2128.415505,4.860231,4.371913,0.992308,0.006881,3.012207,1.277552,30.254482,0.043526,0.022377,0.978839,0.985947,0.658944,0.0,0.0,0.784981,1.002105,-0.019166,-0.009253,-0.010483,2144.261597,168.011816,14.735611,0.001583,0.007692,0.0,0.0,0.0,0.992308
torque_intact,86cpjh43,torque,new_eval,all,all,32,9839.567225,23.199688,4.216463,0.5625,0.009142,4.375544,1.30111,12.874548,0.062829,0.03175,0.949402,0.958552,0.651284,0.0,0.0,0.710277,0.987943,-0.021163,-0.010813,-0.009021,12541.26416,4160.327283,735.448909,0.018858,0.21875,0.1875,0.0,0.0,0.5625
torque_intact,86cpjh43,torque,new_eval,behaviour,Amble,8,10718.058289,25.19625,4.199677,0.625,0.010429,5.072179,1.315344,14.352048,0.075456,0.0378,0.93076,0.940383,0.64404,0.0,0.0,0.719519,0.999755,-0.019082,-0.008559,-0.00714,12674.124512,3659.339016,1293.771717,0.014883,0.375,0.0,0.0,0.0,0.625
torque_intact,86cpjh43,torque,new_eval,behaviour,ProneSlow,1,13086.319336,29.89,4.37816,1.0,0.004262,2.298051,1.37953,9.748708,0.039633,0.020311,0.990632,0.991113,0.615338,0.0,0.0,0.812092,1.000335,-0.017679,-0.007939,-0.005728,13086.319336,,,0.0,0.0,0.0,0.0,0.0,1.0
torque_intact,86cpjh43,torque,new_eval,behaviour,ProneSniff,18,9459.769389,22.256667,4.226961,0.5,0.009147,4.378621,1.277046,12.175743,0.061424,0.031104,0.951057,0.960592,0.66029,0.0,0.0,0.698878,0.998368,-0.021433,-0.011318,-0.009474,12275.876465,4339.008884,1022.714202,0.022465,0.222222,0.222222,0.0,0.0,0.5
torque_intact,86cpjh43,torque,new_eval,behaviour,RearHigh,3,7239.88149,16.843333,4.274381,0.333333,0.008389,4.469136,1.173901,15.507495,0.055463,0.028062,0.963697,0.962479,0.704016,0.0,0.0,0.702271,1.001835,-0.028491,-0.016925,-0.014505,7962.366211,6000.568017,3464.42956,0.03958,0.0,0.666667,0.0,0.0,0.333333
