wandb_id,wandb_name,wandb_project,git_commit,condition,delay_k,efference_length,seed,detach_prediction,body_target_frame,latent_size,kl_weight,enc_hidden_sizes,dec_hidden_sizes,critic_hidden_sizes,clip_length_train,ctrl_dt,mocap_hz,checkpoint_step,network_class,fm_loss_weight,total_params,decoder_params,fm_pred_mse,dataset,n_clips,clip_frames,rollout_steps,episode_reward_mean,episode_reward_std,lifespan_steps,lifespan_s,survival_frac,reward_per_step,survived,hazard_rate,term_root_too_far,term_root_too_rotated,term_pose_error,term_nan_termination,err_root_pos_m,err_root_angular_deg,err_joint_l2,err_joint_vel_l2,err_body_total_m,err_body_end_eff_m,rt_root_pos,rtps_root_pos,rt_root_quat,rtps_root_quat,rt_joints,rtps_joints,rt_end_eff,rtps_end_eff,rt_torso_z_range,rtps_torso_z_range,rt_control_cost,rtps_control_cost,rt_control_diff_cost,rtps_control_diff_cost,rt_energy_cost,rtps_energy_cost
cwuwoywj,RodentEncDec_delay0_eff0-20260624-070609,emiwar-team/nnx-ppo-rodent-delays,f315e336,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2141.4564379630006,186.4441591820363,484.8757396449704,4.848757396449704,0.9658879275796223,4.41650563818885,0.9822485207100592,0.0036610368056233483,0.005917159763313609,0.011834319526627219,0.0,0.0,0.006502716723120562,2.7207196419945086,1.2467717837850547,37.55922716472394,0.04340538623433361,0.021004172032985144,476.115251191269,0.9819325081924786,480.2854615612143,0.9905330836161917,325.94373958068485,0.6722211753043023,393.15870176687747,0.8108442423923935,485.7396449704142,1.0017817045787367,-10.137543406006852,-0.020907508000770746,-4.400043734431972,-0.009074580092734104,-5.24879556153653,-0.01082503233793412
o49pypx0,RodentEncDec_delay0_eff0-20260624-070654,emiwar-team/nnx-ppo-rodent-delays,f315e336,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2152.3081376115247,160.7437664320443,485.8639053254438,4.8586390532544375,0.9678563851104458,4.42985806111663,0.9704142011834319,0.006089318118157137,0.023668639053254437,0.005917159763313609,0.0,0.0,0.007462620566977752,2.9085451691708935,1.21337217516842,37.29984829551368,0.04366669376504633,0.02010197739853102,472.1295435527373,0.9717320804814532,479.99692187788924,0.9879246361311308,332.81983333790794,0.6850062943345768,402.52189311191177,0.8284663435582698,486.81065088757396,1.0019485817978102,-10.765455755256337,-0.022157348255877056,-5.442506884682108,-0.011201710654008308,-5.762777501309412,-0.011860888281975504
qcuvik0b,RodentEncDec_delay0_eff0-20260610-094842,emiwar-team/nnx-ppo-rodent-delays,5ae9fa48,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2168.0102719639885,103.21348948110504,487.67455621301775,4.876745562130178,0.9714632593884815,4.445608745306357,0.9940828402366864,0.0012133419076161534,0.0,0.005917159763313609,0.0,0.0,0.006096831683659062,2.5406557977047424,1.2236199916017916,37.39872022913922,0.040460637623174235,0.0193669364211173,479.5187628932253,0.9832761557561556,483.4845527784359,0.9914081975752049,332.15789162901024,0.6811056418615423,404.2574217305381,0.8289491764133727,488.6094674556213,1.0019170802140336,-10.244370989545562,-0.021006572639542812,-4.577046965706278,-0.009385453695285692,-5.1963798364944,-0.010655425365732236
tpu71gzv,RodentEncDec_delay0_eff0-20260626-065828,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2132.437619632518,227.87863591838848,482.6804733727811,4.826804733727811,0.961514887196775,4.417907367853279,0.9704142011834319,0.006129479116864657,0.023668639053254437,0.005917159763313609,0.0,0.0,0.006909645731493691,2.7467675625013763,1.2328561690619362,37.59479896707617,0.0441747182652717,0.021421889619668035,472.68389696200217,0.9792894534536962,478.0649998907507,0.9904378284669788,327.53209442499826,0.6785691829137669,390.2261504336927,0.8084564674989771,483.6213017751479,1.0019491743591629,-10.081148229407136,-0.020885759390604806,-4.420940938785937,-0.009159146024478974,-5.188740832565804,-0.010749846158699825
ukzi7fjb,RodentEncDec_delay0_eff0-20260611-103104,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2145.9237071381517,189.6462513595337,484.8224852071006,4.848224852071006,0.9657818430420331,4.426204997941632,0.9881656804733728,0.002440959297003712,0.005917159763313609,0.005917159763313609,0.0,0.0,0.006986610159644632,2.7166290639977135,1.2224831129665863,37.658972369029684,0.04294176149108125,0.02057056908444638,474.9785325315577,0.9796957588067766,480.1757195828229,0.9904155319399166,330.7636075217343,0.6822365249426142,394.48123714063297,0.8136611835817046,485.6804733727811,1.0017696954903277,-10.309997792780047,-0.021265510794896296,-4.640816870173054,-0.009572198096774833,-5.20502199294299,-0.010735933566941665
w5n66g34,RodentEncDec_delay0_eff0-20260610-101953,emiwar-team/nnx-ppo-rodent-delays,5ae9fa48,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2175.1552683813334,59.33209241878984,488.7100591715976,4.887100591715977,0.973526014286051,4.450809283664826,0.9940828402366864,0.001210771018984896,0.005917159763313609,0.0,0.0,0.0,0.006445965311172506,2.551781694492023,1.2087822083679267,37.388727066351116,0.04031377474635863,0.01921897488162743,480.0355159601516,0.9822501234655369,484.52656221107617,0.9914397158764998,335.9265297432623,0.6873738803590097,404.9196983201969,0.8285479104043162,489.7100591715976,1.0020462030220845,-10.170743293310764,-0.020811405663617773,-4.495683797012419,-0.009199081771782969,-5.296705356716404,-0.010838134508004072
2f08y5is,RodentEncDec_delay0_eff0-20260624-070620,emiwar-team/nnx-ppo-rodent-delays,f315e336,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2165.4167337176705,150.547076005308,485.8751857355126,4.858751857355126,0.9678788560468379,4.456734563300832,0.9851411589895989,0.0030581600885643055,0.008915304606240713,0.005943536404160475,0.0,0.0,0.006447990264427633,2.505972244162987,1.2016767591476276,36.69042028657589,0.0405925502408266,0.01928417727366914,476.7170499373687,0.9811512584568803,481.84421185611086,0.9917036844075506,335.61285647524056,0.690738828259347,404.0486076037561,0.8315893041380816,486.87221396731053,1.0020520254194267,-10.171558158712967,-0.020934508403254577,-4.470638282940256,-0.009201207252789936,-5.035954245663681,-0.010364707631735314
734woltb,RodentEncDec_delay0_eff0-20260612-065718,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2173.138512122507,133.06078858626483,487.0549777117385,4.870549777117385,0.9702290392664114,4.461793045073179,0.9925705794947994,0.0015253761577604982,0.007429420505200594,0.0,0.0,0.0,0.006096915683689576,2.4816114904545885,1.2033591125584573,36.684306607367766,0.03990416481352692,0.019057610805711448,479.2081295143796,0.9838891941229619,483.22299090041093,0.9921323321048255,336.0785058122156,0.6900217043077266,406.5791560749774,0.8347705591371856,488.0549777117385,1.0020531563083457,-10.257742294762146,-0.02106074830187476,-4.555229457136781,-0.009352598095882257,-5.192244949879299,-0.010660490473320464
cwuwoywj,RodentEncDec_delay0_eff0-20260624-070609,emiwar-team/nnx-ppo-rodent-delays,f315e336,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2165.7525871469575,153.24410152068498,485.95690936106985,4.859569093610698,0.968041652113685,4.45667618965324,0.9851411589895989,0.003057645796195666,0.010401188707280832,0.004457652303120356,0.0,0.0,0.006232142603393381,2.533074481284966,1.2093461238485568,36.7415663547275,0.04059774612476952,0.019206742607102884,477.7504019659306,0.983112685019894,481.9758247896963,0.991807741602835,334.08526781374064,0.6874792010941707,404.54297305499637,0.8324667583940405,486.94056463595837,1.0020241615170815,-10.100701328903924,-0.02078517896202814,-4.331600379625011,-0.00891354829241989,-5.110148087476019,-0.010515640356250472
o49pypx0,RodentEncDec_delay0_eff0-20260624-070654,emiwar-team/nnx-ppo-rodent-delays,f315e336,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2176.6328149940073,133.8309373253988,486.85438335809806,4.86854383358098,0.969829448920514,4.470808704608128,0.986627043090639,0.002746808361284642,0.010401188707280832,0.0029717682020802376,0.0,0.0,0.006867479267262689,2.6500146097500057,1.180653312370355,36.651248323545246,0.040304251493078654,0.018354166449261643,476.20213846147146,0.9781202649893952,482.32104884426803,0.9906885206977882,340.18519633096184,0.6987411594910998,411.73118015703085,0.845696771418793,487.83209509658246,1.0020082221130282,-10.758770991221933,-0.022098539848841185,-5.313471740457668,-0.010913882922872707,-5.566603365305806,-0.011433815850460112
qcuvik0b,RodentEncDec_delay0_eff0-20260610-094842,emiwar-team/nnx-ppo-rodent-delays,5ae9fa48,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2170.2638121515647,142.0527181586062,486.9108469539376,4.869108469539376,0.969941926203063,4.457209827483828,0.9940564635958395,0.0012206621481822772,0.004457652303120356,0.0014858841010401188,0.0,0.0,0.006086262115213796,2.533151320292406,1.2079600266525894,36.773769302053445,0.04028249747021157,0.01923207373454461,479.08988310996705,0.9839375855089332,482.9615802226414,0.9918891379068624,334.9630538464301,0.6879350828635741,405.2106738324328,0.8322071203946012,487.9108469539376,1.0020537640643168,-10.268186729694724,-0.021088432911140525,-4.525946287485324,-0.009295225842264887,-5.078098405346297,-0.010429216019964105
tpu71gzv,RodentEncDec_delay0_eff0-20260626-065828,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2165.3196007330384,164.28570339570982,485.7072808320951,4.85707280832095,0.9675443841276794,4.458075236227663,0.986627043090639,0.0027532955418026646,0.005943536404160475,0.008915304606240713,0.0,0.0,0.006562092557728944,2.562898343429619,1.1941481740914093,36.73540743638307,0.041063820857315594,0.019617978345360786,476.42627945626475,0.9808917804157053,481.3922913651941,0.9911160700339746,337.00728481343737,0.6938485341131585,403.41433047539766,0.8305708940254791,486.6537890044577,1.0019487214001426,-10.107818230123081,-0.020810514128605927,-4.379131872444947,-0.009015989764334572,-5.087376127802776,-0.01047416073130977
ukzi7fjb,RodentEncDec_delay0_eff0-20260611-103104,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2176.6332701729807,112.02000629168683,487.7251114413076,4.877251114413076,0.9715639670145569,4.462827972381149,0.9925705794947994,0.0015232802927135354,0.004457652303120356,0.0029717682020802376,0.0,0.0,0.006608774895848912,2.551256814677465,1.1887538638130464,36.81246785776038,0.04041424763762614,0.01905170926649016,478.6688435343364,0.9814316144596115,483.62588296354613,0.9915952072558913,339.4308506085649,0.6959470460839943,406.42010823401444,0.8332974839720195,488.7176820208024,1.0020351024710652,-10.399557634058892,-0.021322579851028166,-4.644812796657897,-0.009523423518079097,-5.185687189116344,-0.010632397363735873
w5n66g34,RodentEncDec_delay0_eff0-20260610-101953,emiwar-team/nnx-ppo-rodent-delays,5ae9fa48,efference,0,0,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2170.446769929747,142.19622288936068,486.69390787518574,4.866939078751857,0.9695097766437963,4.459572505038147,0.9895988112927192,0.0021371109313224057,0.008915304606240713,0.0014858841010401188,0.0,0.0,0.006444944605985639,2.4745908628574886,1.1993385158396228,36.7513976925184,0.040506432884456725,0.01926360118435482,478.08425070095205,0.9823099138186836,482.93270876290717,0.9922719412521532,336.7031181471486,0.6918169977042269,404.82863575707216,0.8317931028240686,487.6790490341753,1.0020241493535238,-10.184134228977017,-0.02092513192416777,-4.440503730107912,-0.009123812026935612,-5.156336615733902,-0.010594619189390513
40u7tari,RodentEncDec_delay0_eff0-20260626-065951,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,new_eval,32,1500,3002,10944.84264755249,3390.76522647206,2557.5625,25.575625000000002,0.8519528647568287,4.279403786829253,0.625,0.014662398279611934,0.21875,0.15625,0.0,0.0,0.007697748291093584,3.7467730880625605,1.2746962449891697,12.998895552136096,0.054973039285370014,0.029259518845282276,2474.7558250427246,0.9676228147084283,2504.691439628601,0.9793275588098438,1689.7432050704956,0.6606850096803091,1816.1129684448242,0.7100952443761684,2556.8125,0.9997067520344077,-56.31189703941345,-0.022017798993930138,-22.414720222353935,-0.008764094806032671,-18.547867938876152,-0.007252166052198588
40u7tari,RodentEncDec_delay0_eff0-20260626-065951,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2150.7491009051982,149.66169695476273,486.75147928994085,4.867514792899407,0.969624460736934,4.4185774310180825,0.9940828402366864,0.0012156428927438338,0.005917159763313609,0.0,0.0,0.0,0.006611361476573733,2.72892125667761,1.2303372059862165,37.65833946532002,0.04333391004288868,0.020914535627631316,477.4127613496498,0.9808141971054426,481.781415544318,0.9897893196896432,330.2693759985929,0.6785174571639319,394.1455267731255,0.8097469520752022,487.75147928994085,1.0020544364887372,-10.343265629379001,-0.0212495823216962,-4.847067021053924,-0.009957991351407266,-5.4210588755692255,-0.01113722116156136
40u7tari,RodentEncDec_delay0_eff0-20260626-065951,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2176.1232115701614,118.85081683540969,487.5809806835067,4.875809806835067,0.9712768539512086,4.463101100702496,0.9955423476968797,0.000914238348032251,0.0014858841010401188,0.0029717682020802376,0.0,0.0,0.006242092713855545,2.54377294997764,1.1947300403744157,36.8274794241602,0.04000572455641544,0.019074583839580526,479.5413985174443,0.9835112884124556,483.59018608081925,0.991815114287081,338.13933504283165,0.6935039479366424,406.5370564099407,0.8337836636696615,488.5765230312036,1.002041798977272,-10.268327701322036,-0.02105973798840054,-4.73076999559445,-0.009702531852170904,-5.2622115927323545,-0.010792487404565324
i6vakz3n,RodentEncDec_delay0_eff0-20260629-090548,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,new_eval,32,1500,3002,11515.977403640747,3335.4099964496445,2665.34375,26.653437500000003,0.8878560126582279,4.320634966368127,0.78125,0.008207196538907974,0.0625,0.15625,0.0,0.0,0.006923690425919121,3.104310379778048,1.2583634384793716,12.42147548086517,0.04961278658257274,0.02605791022169899,2606.8072385787964,0.9780379129629326,2627.396408557892,0.9857626839156832,1762.3539299964905,0.66121074626734,1955.741105556488,0.733766931772492,2661.3125,0.9984875309235441,-57.54277676343918,-0.021589251579065244,-22.106417149305344,-0.0082940210429913,-17.984526306390762,-0.006747544779689585
i6vakz3n,RodentEncDec_delay0_eff0-20260629-090548,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,old_eval,169,250,502,2148.1322449452778,158.75547935130749,486.2248520710059,4.862248520710059,0.9685754025318842,4.41798117845193,0.9881656804733728,0.002433919096529221,0.011834319526627219,0.0,0.0,0.0,0.006917756352304354,2.807515626561092,1.2312869667496371,37.53347952090572,0.04279992498590223,0.020752013629021605,475.9889985033746,0.9789483126499332,481.0863049749792,0.9894317473199081,329.59542747362127,0.677866271272964,394.42767576635237,0.8112042691490234,487.2248520710059,1.0020566616365671,-10.281906740199885,-0.021146403143330824,-4.5811215476876885,-0.009421816939580628,-5.327961755927498,-0.010957814544513302
i6vakz3n,RodentEncDec_delay0_eff0-20260629-090548,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,0,0,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4125325,985676,,train,673,250,502,2172.059295540933,136.92832048484095,487.0297176820208,4.870297176820207,0.9701787204821132,4.45980854285171,0.9940564635958395,0.0012203642177007685,0.004457652303120356,0.0014858841010401188,0.0,0.0,0.006541938833791421,2.606704787461433,1.195624929675329,36.705684728426895,0.040002903763996615,0.019170626354101983,478.093640224009,0.9816518846107741,482.9193928110653,0.9915604228618362,337.5919177946683,0.6931649251331319,405.291745612384,0.8321704629059142,488.0222882615156,1.0020380082435603,-10.244659227921032,-0.021034977653272724,-4.456743080584114,-0.009150864759948588,-5.158331925234858,-0.010591411032956117
68b8d25g,RodentEncDec_delay1_eff1-20260611-103118,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,1,1,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,new_eval,32,1500,3002,10853.280061721802,3720.804314007864,2536.6875,25.366875,0.8449991672218521,4.2785246750818935,0.71875,0.011087293961120556,0.1875,0.09375,0.0,0.0,0.007827530711750762,3.7074438299370334,1.2785418601049985,12.718110509354876,0.05635993053419661,0.029461588737754597,2467.5263662338257,0.9727356508177794,2484.110966205597,0.9792735471774102,1657.0268058776855,0.6532246506034683,1799.762122631073,0.7094930387093692,2536.1875,0.9998028925518023,-54.37394478917122,-0.021435019011672198,-19.868883900344372,-0.007832610008266438,-17.092820838093758,-0.006738244595794223
68b8d25g,RodentEncDec_delay1_eff1-20260611-103118,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,1,1,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,old_eval,169,250,502,2137.5979170037444,100.80108161114096,487.75147928994085,4.877514792899408,0.9716164926094439,4.3825554770548685,0.9881656804733728,0.0024263011039669918,0.011834319526627219,0.0,0.0,0.0,0.006897141637713142,2.7336055853422008,1.2664594822746214,37.659855809612345,0.04505474518296454,0.021888792580870443,476.6379354804225,0.9772147409461531,482.59807482837925,0.9894343642605373,323.63295082227717,0.6635201830518602,386.6961431559726,0.7928138807880549,488.75147928994085,1.0020502244328522,-10.80463292471756,-0.022151922410254366,-4.557615876903196,-0.009344135426381657,-5.356436151019214,-0.010981896269831945
68b8d25g,RodentEncDec_delay1_eff1-20260611-103118,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,1,1,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,train,673,250,502,2149.059596159483,182.0075216475862,485.48291233283805,4.854829123328381,0.9670974349259722,4.426643124951281,0.9881129271916791,0.002448504881706599,0.005943536404160475,0.005943536404160475,0.0,0.0,0.0067246987801419505,2.6229168380120234,1.2321268764189222,36.965201067461486,0.04327978196052062,0.020779960637992523,475.9143124136847,0.9802905526104422,481.2316470521697,0.9912432236590157,329.32231890322726,0.6783396707430354,396.5477746188375,0.816810982519137,486.44725111441306,1.0019863495852843,-10.77393490279766,-0.022192202092194854,-4.4378324502644535,-0.009141068279704885,-5.191973431680744,-0.010694451441621953
gpp39bir,RodentEncDec_delay1_eff1-20260626-065958,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,1,1,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,new_eval,32,1500,3002,10517.684894561768,3490.10618667619,2500.625,25.00625,0.8329863424383744,4.206022452211654,0.625,0.014996250937265683,0.21875,0.15625,0.0,0.0,0.008965574823360623,3.425031934450766,1.272994751519677,12.602237892512479,0.05566426420569595,0.029672259240147127,2399.9172539711,0.9597269698459785,2451.6687417030334,0.9804223910834425,1626.103518486023,0.650278837684988,1664.0575728416443,0.6654566649704151,2466.71875,0.9864408897775556,-55.232824474573135,-0.02208760788785729,-18.596161022782326,-0.00743660525779848,-16.95641102641821,-0.006780869193268966
gpp39bir,RodentEncDec_delay1_eff1-20260626-065958,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,1,1,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,old_eval,169,250,502,2118.5653005746694,211.81659932788816,482.88757396449705,4.82887573964497,0.9619274381762889,4.387284773516312,0.9704142011834319,0.006126850308793264,0.023668639053254437,0.005917159763313609,0.0,0.0,0.0071775878226452835,2.743300791666076,1.2617054061083635,37.55813015289284,0.04616444633039864,0.022448996117824447,472.21224565900997,0.9778927251785693,478.0105289256079,0.9899002473829493,321.2623789070626,0.6652943588287127,383.1854274287026,0.7935292769759182,483.8343195266272,1.0019605920988137,-10.47836230774603,-0.021699382781211144,-4.248893062038534,-0.008798928137982946,-5.2123217857801,-0.010794068985844977
gpp39bir,RodentEncDec_delay1_eff1-20260626-065958,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,1,1,43,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,train,673,250,502,2147.6051759082175,181.01641712689616,484.88261515601783,4.8488261515601785,0.9659016238167686,4.4291238926295495,0.9836552748885586,0.0033708622665677987,0.010401188707280832,0.005943536404160475,0.0,0.0,0.006849103107939394,2.551563618566199,1.226675714441736,36.81455587394605,0.042866257580261,0.020557154814719317,474.97379500798627,0.9795644969765657,480.68249010650044,0.9913378518465424,330.0446479706672,0.6806691715776831,395.71592927368755,0.8161066553115343,485.8588410104012,1.0020133240992137,-10.513036349907319,-0.021681611221562563,-4.15687612881455,-0.008572953533252612,-5.000631577192763,-0.010313076651724746
5znbn5wg,RodentEncDec_delay1_eff1-20260629-090719,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,1,1,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,new_eval,32,1500,3002,10505.55697441101,3967.661995005456,2453.90625,24.5390625,0.817423800799467,4.2811566148507145,0.65625,0.014008277618592805,0.125,0.21875,0.0,0.0,0.0071370678826900465,4.0969022217596525,1.2717611368954596,12.808061679487679,0.05486585774921966,0.02895259940731197,2396.0564846992493,0.9764254378908116,2401.5771141052246,0.9786751690718521,1606.1634550094604,0.6545333404686754,1741.1238417625427,0.7095315241821251,2452.0,0.9992231773320599,-54.511030569672585,-0.022213982530780295,-20.340060874819756,-0.008288850022212444,-16.513851702213287,-0.006729618013000003
5znbn5wg,RodentEncDec_delay1_eff1-20260629-090719,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,1,1,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,old_eval,169,250,502,2137.5270118487656,119.2431764162045,486.89940828402365,4.868994082840236,0.9699191400080153,4.3900792966293345,0.9763313609467456,0.004861094232311696,0.01775147928994083,0.005917159763313609,0.0,0.0,0.006495081410365809,2.815438831889541,1.2709281813311846,37.59708517035295,0.04489894253600716,0.02150906983904956,476.9557662151269,0.9795776254813268,481.5495162151269,0.9890123257948673,322.1232698880709,0.6615807380488052,389.40627491967916,0.7997674022485693,487.85207100591714,1.0019565904285055,-10.842446588200225,-0.02226835030753516,-4.352896776425062,-0.008940032997300094,-5.164649299615939,-0.01060722032466147
5znbn5wg,RodentEncDec_delay1_eff1-20260629-090719,emiwar-team/nnx-ppo-rodent-delays,714cc735,efference,1,1,44,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4144781,1005132,,train,673,250,502,2156.2723527202634,123.00517180835934,487.28380386329866,4.872838038632986,0.970684868253583,4.425085208301277,0.986627043090639,0.002744387727098075,0.008915304606240713,0.004457652303120356,0.0,0.0,0.00626419904125307,2.6117648576426706,1.2386711354568707,36.8937483520321,0.0428457981152671,0.020292479198632606,478.24138219076667,0.9814432131730183,482.8234657865754,0.9908465291861526,329.10421023999425,0.6753850787380578,398.1442364866985,0.8170684790467464,488.25705794947993,1.0019973044013881,-10.882201442038323,-0.02233236843860131,-4.327064811032027,-0.008879968463400707,-5.088743892502466,-0.010443080299730317
n9982rin,RodentEncDec_delay2_eff2-20260611-103514,emiwar-team/nnx-ppo-rodent-delays,1cd5838f,efference,2,2,42,,current_root,32,0.001,"(512, 512, 512, 512)","(512, 512, 512, 512)","(1024, 1024)",250,0.01,50,600064000,RodentEncDecDelays,,4164237,1024588,,new_eval,32,1500,3002,11118.731414794922,3309.8437474133643,2638.59375,26.385937500000004,0.8789452864756829,4.21388529962027,0.71875,0.010659086871558003,0.15625,0.125,0.0,0.0,0.008312525543870642,4.194184459014191,1.3335947819032379,13.135670878831382,0.05708841900902195,0.02972203363662904,2554.7764716148376,0.9682341101637331,2555.3195333480835,0.9684399249972011,1661.00097990036,0.6295023551466989,1811.640567779541,0.6865932157155837,2638.03125,0.9997868182625689,-60.96986824274063,-0.02310695545410908,-22.25896942615509,-0.008435921379013002,-18.811002507805824,-0.007129177239886142
