condition,arm,budget,wandb_id,run_name,delay_k,step,probe,pathway,stage_index,stage_label,target,target_degenerate,test_r2,val_r2,lambda,n_train,n_test,n_features
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/3,actor,9.0,dec 4,proprio,False,0.42754602288514,0.3633076880557133,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/4,actor,10.0,head (76),delta,False,0.1737414233751761,0.1569572375599439,100.0,44646,18308,76
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/4,actor,10.0,head (76),proprio,False,0.350254551227977,0.3202390646663312,100.0,44646,18308,76
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),delta,False,0.159799345111988,0.1477168436680297,1000.0,44646,18308,38
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),proprio,False,0.3184791744301162,0.3015813226550508,1000.0,44646,18308,38
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/0,critic,0.0,critic in (917),delta,False,0.5177791109067186,0.498170437108197,1000.0,44646,18308,917
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/0,critic,0.0,critic in (917),proprio,False,0.9999999494319984,0.9999999320020247,1.0,44646,18308,917
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/1,critic,1.0,critic 1,delta,False,0.1033512616378805,-0.0681074332433617,1000.0,44646,18308,1024
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/1,critic,1.0,critic 1,proprio,False,0.2730336009162379,-0.0069755686988948,1000.0,44646,18308,1024
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/2,critic,2.0,critic 2,delta,False,-0.0207213904198799,-0.3289128519277429,1000.0,44646,18308,1024
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/2,critic,2.0,critic 2,proprio,False,0.0424840623686154,-0.3875261491225121,1000.0,44646,18308,1024
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/3,critic,3.0,value (1),delta,False,0.0001849014782472,-6.592469507538112e-05,1000.0,44646,18308,1
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/value/3,critic,3.0,value (1),proprio,False,0.0059466835506842,0.0020643869133674,1000.0,44646,18308,1
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,delta,False,0.0001916043611899,0.0001709158761213,1000.0,44646,18308,1
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,proprio,False,0.0006254434077763,-0.0004283393899193,1000.0,44646,18308,1
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),delta,False,0.0076654005847203,-0.0035447749236297,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),proprio,False,0.0279938141604549,0.0201078275556902,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,delta,False,0.0032352854144777,-0.0441608981710679,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,proprio,False,0.0324793570919618,-0.0219424687962828,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,delta,False,-0.0099407023738504,-0.1032650324328134,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/2,encoder,2.0,enc 2,proprio,False,0.0241526744738549,-0.103174517244412,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,delta,False,0.0042777471970096,-0.050413672374816,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/3,encoder,3.0,enc 3,proprio,False,0.0436251208593276,-0.0394178611257214,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/4,encoder,4.0,enc 4,delta,False,0.0075888896282041,-0.0656867354121519,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/4,encoder,4.0,enc 4,proprio,False,0.044751150210851,-0.067000543449665,1000.0,44646,18308,512
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/5,encoder,5.0,head (64),delta,False,0.0238429720517573,-0.002850530912527,1000.0,44646,18308,64
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/5,encoder,5.0,head (64),proprio,False,0.0587296369615087,0.0172428923679038,1000.0,44646,18308,64
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/6,encoder,6.0,latent z (32),delta,False,0.0147051442664765,0.0021591354993597,1000.0,44646,18308,32
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/task_obs/6,encoder,6.0,latent z (32),proprio,False,0.0322766563941857,0.0175827146156047,1000.0,44646,18308,32
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::0/state/proprioception,preprocessing,,,delta,False,0.51774134588331,0.5001229983894231,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::0/state/task_obs,preprocessing,,,delta,False,0.0076642561900714,-0.0035435540959429,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::1/state/proprioception,preprocessing,,,delta,False,0.51774134588331,0.5001200480558472,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::1/state/task_obs,preprocessing,,,delta,False,0.0076654005847203,-0.0035447749236297,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::2/proprioception,preprocessing,,,delta,False,0.51774134588331,0.5001200480558472,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::2/task_obs,preprocessing,,,delta,False,0.0076654005847203,-0.0035447749236297,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::0/state/proprioception,preprocessing,,,proprio,False,0.9999999466484016,0.999999931671101,1.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::0/state/task_obs,preprocessing,,,proprio,False,0.0279918102752297,0.0201125763294144,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::1/state/proprioception,preprocessing,,,proprio,False,0.999999951625622,0.9999999373584776,1.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::1/state/task_obs,preprocessing,,,proprio,False,0.0279938141604549,0.0201078275556902,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::2/proprioception,preprocessing,,,proprio,False,0.999999951625622,0.9999999373584776,1.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::2/task_obs,preprocessing,,,proprio,False,0.0279938141604549,0.0201078275556902,1000.0,44646,18308,640
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,input::current_proprio,reference,,,delta,False,0.517742245050534,0.5001224388434,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,input::delayed_proprio,reference,,,delta,False,0.4964329218798611,0.4832395618978458,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/proprioception,reference,,,delta,False,0.51774134588331,0.5001200480558472,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/delay,reference,,,delta,False,0.496428426043741,0.4832387988805416,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,input::current_proprio,reference,,,proprio,False,0.999999994337754,0.99999998060035,1.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,input::delayed_proprio,reference,,,proprio,False,0.0514161495422471,0.0363737072175851,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/0/proprioception,reference,,,proprio,False,0.999999951625622,0.9999999373584776,1.0,44646,18308,277
pgfm_2g,implicit,2000000000,x1wjdvt9,RodentForwardModel_delay20_eff20_nodetach-20260813-070304,20,2000076800,layer::3/action/1/delay,reference,,,proprio,False,0.0514133749319353,0.0363741820949575,1000.0,44646,18308,277
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",delta,False,0.6530899372756904,0.6180946388680105,1000.0,28379,10137,2177
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,input::delayed_plus_efference,actor,0.0,"input
(delayed+eff)",proprio,False,0.3643094419094742,0.2883617843060468,1000.0,28379,10137,2177
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/0,actor,1.0,pred 1,delta,False,0.3804120627776652,0.3270875359591605,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/0,actor,1.0,pred 1,proprio,False,0.2421590375510479,0.2058819727246001,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/1,actor,2.0,pred 2,delta,False,0.2507480309400172,0.1984627228229931,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/1,actor,2.0,pred 2,proprio,False,0.2831732672315173,0.2190050855802614,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/2,actor,3.0,pred 3,delta,False,0.218027063884011,0.1351375786827977,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/2,actor,3.0,pred 3,proprio,False,0.2836607846323643,0.2053452642497995,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/3,actor,4.0,pred 4,delta,False,0.1853728855850215,0.1520800780715248,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/3,actor,4.0,pred 4,proprio,False,0.2769391370285532,0.2190743472740091,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),delta,False,0.1708272484318922,0.1400055615723917,1000.0,28379,10137,277
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/predictor/4,actor,5.0,p̂ (277),proprio,False,0.2651682349647295,0.220814024941342,1000.0,28379,10137,277
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/0,actor,6.0,dec 1,delta,False,0.1717852025868089,0.1310971653836877,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/0,actor,6.0,dec 1,proprio,False,0.2759480935052155,0.2196759711737622,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/1,actor,7.0,dec 2,delta,False,0.1493229007286188,0.1040397347682317,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/1,actor,7.0,dec 2,proprio,False,0.2479407774042537,0.1849845551437868,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/2,actor,8.0,dec 3,delta,False,0.1447142254089163,0.0941225893404942,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/2,actor,8.0,dec 3,proprio,False,0.2355810077593928,0.1687265566161689,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/3,actor,9.0,dec 4,delta,False,0.1408697289688387,0.1035835715532238,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/3,actor,9.0,dec 4,proprio,False,0.2310521519234594,0.1758962842076429,1000.0,28379,10137,512
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/4,actor,10.0,head (76),delta,False,0.1073500587697121,0.0371180198516707,1000.0,28379,10137,76
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/4,actor,10.0,head (76),proprio,False,0.1724768152825015,0.0764368263144064,1000.0,28379,10137,76
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),delta,False,0.1000127739774933,0.0492669961866564,1000.0,28379,10137,38
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/5/action,actor,11.0,action (38),proprio,False,0.1562629746945876,0.0877627570232917,1000.0,28379,10137,38
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/0,critic,0.0,critic in (917),delta,False,0.5488793580997846,0.5303866959379333,1000.0,28379,10137,917
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/0,critic,0.0,critic in (917),proprio,False,0.9999999492744888,0.9999999334986652,1.0,28379,10137,917
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/1,critic,1.0,critic 1,delta,False,0.139801108856572,0.0786914877229956,1000.0,28379,10137,1024
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/1,critic,1.0,critic 1,proprio,False,0.2905586433449153,0.2099994494726192,1000.0,28379,10137,1024
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/2,critic,2.0,critic 2,delta,False,-0.2587252700346654,-0.172000435212086,1000.0,28379,10137,1024
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/2,critic,2.0,critic 2,proprio,False,-0.2970914686527923,-0.2029201577049204,1000.0,28379,10137,1024
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/3,critic,3.0,value (1),delta,False,0.000415609361097,7.142430297202296e-07,1000.0,28379,10137,1
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/value/3,critic,3.0,value (1),proprio,False,0.004224574954044,0.0053826867385532,1.0,28379,10137,1
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,delta,False,0.0007243818195228,0.0006931728603838,1.0,28379,10137,1
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/1/decoder/5/log_likelihood,diagnostic,,,proprio,False,0.0024219237945691,0.0063817713474793,1.0,28379,10137,1
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),delta,False,-0.0014471943543412,-0.0059340501317659,1000.0,28379,10137,640
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/0/task_obs/0,encoder,0.0,task_obs (640),proprio,False,0.0029696754502337,-0.0060956977065296,1000.0,28379,10137,640
pgfm_2g,implicit,2000000000,6jz9o5p4,RodentForwardModel_delay50_eff50_nodetach-20260813-070412,50,2000076800,layer::3/action/0/task_obs/1,encoder,1.0,enc 1,delta,False,-0.0178578949928833,-0.0231759959107205,1000.0,28379,10137,512
